FECHA_CORTE,CAMA,HABI,RUC,RAZON_SOCIAL,NOMBRE_COMERCIAL,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,E_MAIL,PAGINA_WEB,CLASE,CATEGORIA,NRO_CERTIFICADO,FECHA_EXPEDICION,REP_LEGAL,TELEFONO,DIRECCION_COMPLETA,ALTA_CALIDAD,ESTRELLAS
20260501,24.0,20.0,20612585246,SERVICIOS TURISTICOS DEL CARMEN S.A.C.,MANTA,230101,TACNA,TACNA,TACNA,MANTAHOTELTACNA@GMAIL.COM,,Hotel,4 Estrellas,107-2025,2025-12-05 05:00:00,Jean Piere Rubens Serpa Parihuana,961316616,AV. SAN MARTIN 957 CI. CERCADO,1,4
20260501,72.0,36.0,10730594670,"DAVILA GUERRERO, CARLOS ALBERTO",CARAL,140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,,,Hotel,4 Estrellas,1065-2025,2025-12-17 05:00:00,Carlos Alberto Davila Guerrero,978904696,AV. CHICLAYO 2021,1,4
20260501,33.0,23.0,20605372156,MULTISERVICIOS GENERALES K & R S.A.C.,VISTA ALEGRE,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,J.PAULA.12@HOTMAIL.COM,,Hostal,4 Estrellas,Set-21,2021-04-15 05:00:00,Ana Teresa Ccori Tipo,NO REGISTRADO,CAR. APV 29 DE ENERO D 9,1,4
20260501,16.0,11.0,10329791055,"MONTERO CALLE, JORGE ANIBAL",HOSTAL MAGISTERIAL,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,corinamon21@gmail.com,,Hostal,4 Estrellas,019-2023,2023-11-20 05:00:00,Jorge Anibal Montero Calle,960408279,AV. LA PAZ A.H. VILLA MAGISTERIAL II ETAPA,1,4
20260501,38.0,21.0,20532909652,SERVICIOS TURISTICOS MARIAS S.R.L.,3 MARIAS,180301,MOQUEGUA,ILO,ILO,hotel_3marias@hotmail.com,,Hotel,4 Estrellas,021-2015,2025-12-30 05:00:00,Sonia Silvia Chambilla Paripanca,53485176/941773427,JR. MOQUEGUA 423,1,4
20260501,31.0,20.0,20602386971,TRIDENTE INGENIEROS SOCIEDAD ANONIMA CERRADA-TRIDENTE INGENIEROS S.A.C.,CASA BLANCA,200801,PIURA,SECHURA,SECHURA,juan.fiestas@triding.com.pe,,Hotel,4 Estrellas,001-2019,2025-12-30 05:00:00,Juan Eduardo Fiestas Jacinto,923341230/377030,LT. 01 MZ F A.H. NUEVO CHULLIYACHI,1,4
20260501,24.0,15.0,10777961433,"Zapata Cayao, Javier Alessandro",HOSTAL EL MIRADOR ,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,elizacayao@hotmail.com,,Hostal,4 Estrellas,002-2023,2023-01-25 05:00:00,Javier Alessandro Zapata Cayao,955013797,AV. AGRARIA MZ.100 LT.25 URB. NICOLÁS GARATEA,1,4
20260501,83.0,49.0,20104151524,INKA COMFORT HOTELES DEL PERU S.A.C.,GRAND HOTEL HUANUCO,100101,HUÁNUCO,HUÁNUCO,HUANUCO,administracion@grandhotelhuanuco.com,www.grandhotelhuanuco.com,Hotel,4 Estrellas,008-2015,2015-10-05 05:00:00,Roger Francisco Quispe Zurita,962622163/62512410,JR. DAMASO BERAUN 775,1,4
20260501,29.0,15.0,20608132458,A&M MULTISERVICIOS MALPARTIDA E.I.R.L.,FORTES,160101,LORETO,MAYNAS,IQUITOS,richardrojasmalpartida90@gmail.com,,Albergue,4 Estrellas,264-2026-GRL-GRDE-GERCETUR-DT,2026-01-29 05:00:00,Richard Efrain Rojas Malpartida,996397216,JR. PROSPERO 457 CI.,1,4
20260501,40.0,20.0,20613133314,HOTEL CAMINO REAL S.A.C.,HOTEL CAMINO REAL ,210101,PUNO,PUNO,PUNO,anthonygarciami@hotmail.com,WWW.CAMINOREAL-TURISTICO.COM,Hostal,4 Estrellas,021-2025,2025-06-26 05:00:00,Anthony Gabriel Garcia Miranda,944085223,JR. DEZA 328 CI. CERCADO,1,4
20260501,16.0,11.0,10220933097,"ESCAJADILLO ESCALANTE, GLADYS MARIELA",WAYKI,110101,ICA,ICA,ICA,g-mariela5@hotmail.com,,Hostal,4 Estrellas,310-2026,2026-03-23 05:00:00,Gladys Mariela Escajadillo Escalante,956992822,VIA URB. PUENTE BLANCO I-12 1ra Etapa,1,4
20260501,35.0,20.0,10466094795,"BARRIENTOS ZAMORA, SANDI PATRICIA",TAMARIS,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,hoteltamarischiclayo@gmail.com,https://hoteltamaris.my.canva.site/web-tamaris,Hotel,4 Estrellas,1061-2025,2025-11-11 05:00:00,Sandi Patricia Barrientos Zamora,970677191,Calle TACNA 342,1,4
20260501,91.0,48.0,20602083137,HOTEL FUNDO EL PARAISO S.A.C.,FUNDO EL PARAISO,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,recepcion@hotelfundoelparaiso.com,,Hotel,4 Estrellas,CERTIFICADO N° 027-2017-GRJ-DIRCETUR,2017-07-26 05:00:00,Dionila Camacho Carrion,64538845/975689316/931916011,JR. JUNIN 550,1,4
20260501,7.0,7.0,20611940603,VIÑEDO HACIENDA CASA BLANCA E.I.R.L.,SERENITY,110101,ICA,ICA,ICA,serenity.recepcion@gmail.com,,Albergue,4 Estrellas,236-2022,2024-04-18 05:00:00,Teresa Del Pilar Castillo Ganoza,919292324,PJ. LOS RAMOS S N AV. CAMINO LA HUEGA,1,4
20260501,24.0,14.0,20614894483,TORREBLANCA BUSINESS E.I.R.L.,TORREBLANCA  BUSINESS,180301,MOQUEGUA,ILO,ILO,,,Hostal,4 Estrellas,005-2026,2026-02-06 05:00:00,Franco Alexander Garcia Quispe,NO REGISTRADO,AV. PEDRO HUILCA mz. f-l-14 CI. PAMPA INALAMBRICA,1,4
20260501,43.0,27.0,10167327651,"CHANCAFE ESPINOZA, WALTHER",RENZO,140103,LAMBAYEQUE,CHICLAYO,ETEN,waltherchancafe@hotmail.com,/,Hotel,4 Estrellas,1075-2026,2026-03-16 05:00:00,Walther Chancafe Espinoza,953613055,Calle DIEGO FERRE 437,1,4
20260501,79.0,52.0,20324574019,INVERSIONES TURISTICAS ALEGRIA S.A.C,ALEGRIA,110301,ICA,NASCA,NASCA,reservas@hotelalegria.net,www.hotelalegria.net,Hotel,4 Estrellas,097-16/DZN-ICA,2016-04-29 05:00:00,Flor Huamani Vda. De Alegria,56522702,Calle LIMA 166,1,4
20260501,6.0,6.0,10404342962,"LEVANO SEVILLANO, OLGA LIDIA",SAFARI,110205,ICA,CHINCHA,EL CARMEN,,,Hostal,4 Estrellas,0313-2026/DZCH,2026-04-17 05:00:00,Olga Lidia Levano Sevillano,963417337,LT. FUNDO SAN ALFONSO 68 FU.,1,4
20260501,20.0,11.0,20609363739,GRUPO VALYBEJ E.I.R.L.,HOSTAL OLIMPO ,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,vybkevin@gmail.com,,Hostal,4 Estrellas,012-2017,2024-08-26 05:00:00,Kevin Ali Valverde Bejarano,966632220,VIA VILLA MARCELA MZ. A LT. 20,1,4
20260501,12.0,10.0,20569180946,SERVICIOS Y REPRESENTACIONES MOFUR E.I.R.L.,HOSTAL MARCO ANTONIO ,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,rogermejiaperu@gmail.com,,Hostal,4 Estrellas,003-2024,2024-05-22 05:00:00,Roger Mario Mejia Valdiviezo,943470624,AV. UNIVERSITARIA MZ. C-6 LT.19 URB. BELLAMAR - II ETAPA,1,4
20260501,40.0,20.0,20606816261,ESKAMI GROUP E.I.R.L.,COSTA  AZUL,220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,costaazulhoteltarapoto@gmail.com,,Hotel,4 Estrellas,145-22.09.1,2020-12-15 05:00:00,Sany Pintado Tenazoa,936237303/934911979,JR. AHUASHIYACU 491,1,4
20260501,28.0,14.0,10239932831,"ARIAS SICOS, ISIDORA",SAN CRISTOBAL,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACÍN LANCHIPA,doraliza22@gmal.com,,Hostal,4 Estrellas,108-025,2025-12-18 05:00:00,Isidora Arias Sicos,942814069,PS. PAMPAS DE VIÑANI SEC.IIJAIME YOSHIYAMA T. MZ B L.12 AS.,1,4
20260501,54.0,42.0,20614588897,INVERSIONES CESA S.A.C,CAMILA,30101,APURÍMAC,ABANCAY,ABANCAY,,,Hotel,4 Estrellas,003-2026,2026-01-30 05:00:00,Edgar Ceron Falcon,983991131,AV. BRASIL 504,1,4
20260501,32.0,13.0,20601799317,MARAKOS GRILL CONCESIONES E.I.R.L.,MARAKOS BUNGALOWS & GRILL,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,,,Hostal,4 Estrellas,1064-2025,2025-12-12 05:00:00,Juan Carlos Dongo Avalo,950301933,Calle GRAU 795,1,4
20260501,10.0,6.0,20609425289,DANNAS INN E.I.R.L,DANNAS INN,81304,CUSCO,URUBAMBA,MACHUPICCHU,,,Hostal,4 Estrellas,Abr-26,2026-03-06 05:00:00,Sonia Salcedo Gutierrez,NO REGISTRADO,AV. IMPERIO DE LOS INCAS 209,1,4
20260501,30.5,20.0,10414075270,"LEON CUNO, JESUS ALBERTO",IBIZA,40110,AREQUIPA,AREQUIPA,MIRAFLORES,grupoterrazas@gmail.com,,Hostal,4 Estrellas,051-2021,2021-12-02 05:00:00,Jesus Alberto Leon Cuno,949437448,Calle CALVARIO 203,1,4
20260501,21.0,21.0,10434062441,"Ruidias Ruidias , Boris Antonio",LUANT,200401,PIURA,MORROPÓN,CHULUCANAS,luantchulucanas@gmail.com,,Hotel,4 Estrellas,002-2018,2018-12-31 05:00:00,Boris Antonio Ruidias Ruidias ,954477900,JR. CUZCO 387,1,4
20260501,41.0,23.0,10026993518,"SANDOVAL VALDIVIEZO, MANUEL HUMBERTO",EL ARIBALO,200105,PIURA,PIURA,CATACAOS,masava@hotmail.com,,Hotel,4 Estrellas,004-2014,2014-04-21 05:00:00,Manuel Humberto Sandoval Valdiviezo,969683647,CAR. PIURA SECHURA KM. 12.5,1,4
20260501,20.0,16.0,10167059291,"GALVEZ ORTIZ, NORMA ESPERANZA",OLIMPO,140105,LAMBAYEQUE,CHICLAYO,JOSÉ LEONARDO ORTIZ,,,Hostal,4 Estrellas,878-2020,2020-02-07 05:00:00,Norma Esperanza Galvez Ortiz,74799521,Calle BRASIL 401 P.J. BARSALLO,1,4
20260501,108.0,108.0,20613151151,MANDARA S.A.C.,MANDARA,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,mandarahotelspa@hotmail.com,,Hotel,4 Estrellas,D000005-2026-MML-GDE-ST,2026-01-22 05:00:00,Adhemir Enrique De Los Rios Martinez,960171605,Calle ENRIQUE PETRAL 120 URB. ZÁRATE,1,4
20260501,32.0,22.0,20608752006,HOTELERIA & TURISMO SINAI E.I.R.L.,HOTEL DE TURISTAS,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,hoteleriayturismosinai@gmail.com,,Hotel,4 Estrellas,CERTIFICADO 573-2022,2022-12-29 05:00:00,Salome Carranza Rubio,979071882,JR. SAN MARTIN 190 CI.,1,4
20260501,17.0,12.0,20606531096,INVERSIONES LOS FRAYLES S.A.C.,LOS FRAYLES,110505,ICA,PISCO,PARACAS,hostalfrayles@hotmail.com,,Hostal,4 Estrellas,136-2017/DZP,2022-04-04 05:00:00,Jorge Luis Moreyra Lozano,56545141,AV. AA.HH. ALAN GARCIA PEREZ MZ. D LT. 5,1,4
20260501,10.0,7.0,20613717006,PURACHATA ECOLODGE SOCIEDAD ANÓNIMA CERRADA,PURACHATA SAC,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,purachataecologe@gmeil.com,www.purachata.com,Albergue,4 Estrellas,258-2025-GRL-GERCETUR,2025-12-11 05:00:00,Kattery Valerie Valdivia Acho,927063947,CAR. IQUITOS-NAUTA km 41.7 CARRETERA IQUITOS-NAUTA KM 41.700,1,4
20260501,44.0,31.0,20445677842,REPRESENTACIONES PALMA REAL S.A.C.                                                                  ,HOTEL PALM A REAL ,21801,ÁNCASH,SANTA,CHIMBOTE,hotelpalmareal@grupodulcemar.pe,www.grupodulcemar.com,Hotel,4 Estrellas,005-2025,2025-11-14 05:00:00,Ana Maria Garcia Quiroz,43697804,AV. ENRIQUE MEIGGS,1,4
20260501,50.0,38.0,10164548479,"RIOJA TARRILLO, FAUSTINO",AURORA,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,jrestudiocontable@gmail.com,/,Hotel,4 Estrellas,1072-2026,2026-02-26 05:00:00,Nestor Orlando Rioja Carranza,979258947,Calle ALFONSO UGARTE 1616,1,4
20260501,25.0,25.0,10710202368,"BUTRON BAZAN, JANET ERIKA",MIRAMAR,150201,LIMA,BARRANCA,BARRANCA,,,Hostal,4 Estrellas,025-03-2011,2011-03-21 05:00:00,Janet Erika Butron Bazan,5862048,AV. MIRAMAR 125,1,4
20260501,20.0,20.0,20615000958,SERVICIOS MULTIPLES DYLAN Y YALIT S.A.C.,DYLAN & YALIT,110207,ICA,CHINCHA,PUEBLO NUEVO,,,Hotel,4 Estrellas,0308-2026/DZCH,2026-03-12 05:00:00,Ruth Nilomna Ramirez Manza,998705752,AV. OSCAR R. BENAVIDES 590 CI.,1,4
20260501,41.0,20.0,20615573451,HOTEL SAID SOCIEDAD ANONIMA CERRADA,SAID,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,hospedajesaid@gmail.com,,Hotel,4 Estrellas,1076-2026,2026-03-20 05:00:00,Segundo Octavio Benites Mio,969420363,Calle LOS CLAVELES 541 P.J. VILLAVICENCIO,1,4
20260501,15.0,15.0,10329811129,"CUEVA GAMBOA, MIRIAM ELIZABETH",HOSTAL D' PAOLA,21801,ÁNCASH,SANTA,CHIMBOTE,cuevagamboamiriam@gmail.com,,Hostal,4 Estrellas,017-2023,2023-06-26 05:00:00,Miriam Elizabeth Cueva Gamboa,43698630/981270464,JR. MANUEL VILLAVICENCIO 1389,1,4
20260501,42.0,12.0,20552626321,SAIMA INVERSIONES S.A.C.                                                                            ,LA PRADERA,190302,PASCO,OXAPAMPA,CHONTABAMBA,lapraderalodge@gmail.com,www.lapraderalodge.com,Albergue,4 Estrellas,166-2016,2016-01-15 05:00:00,Porfirio Safra Muñoz,994389882,AV. ALBERTO MÜLLER S/N ZN. SAN JOSÉ,1,4
20260501,36.0,23.0,10735326657,"SANDOVAL ZAMBRANO, MARY GRACIA",CORAL HOTEL,140116,LAMBAYEQUE,CHICLAYO,CAYALTI,,,Hotel,4 Estrellas,1059-2025,2025-12-30 05:00:00,Mary Gracia Sandoval Zambrano,935096795,Calle SAN MARTIN 101,1,4
20260501,59.0,33.0,20603609884,HOTEL EL CHURRE E.I.R.L.,EL CHURRE,200601,PIURA,SULLANA,SULLANA,hotelelchurrereservas@gmail.com,06.02.2019,Hotel,4 Estrellas,001-2015,2018-10-19 05:00:00,Shirley Mercedes Noblecilla Baca,73507006/997599214,JR. TARAPACA 501,1,4
20260501,10.0,8.0,10075142132,"Laureano Mauricio, Herless",PLAZA,190101,PASCO,PASCO,CHAUPIMARCA,plazahotelapart@gmail.com,www.actiweb.es/plazaaparthotel,Apart Hotel,4 Estrellas,268-2018,2018-10-05 05:00:00,Herless Laureano Mauricio,949350863/963943900,JR. LEONCIO PRADO 118,1,4
20260501,9.0,9.0,15606960546,"TORNEL RAMIREZ, GABRIELA DE LOS ANGELES",ANTHONY´S,150116,LIMA,LIMA,LINCE,hostalanthonys@gmail.com,www.hostalanthonys.com,Hostal,4 Estrellas,D000006-2026-MML-GDE-ST,2026-01-22 05:00:00,Gabriela De Los Angeles Tornel Ramirez,14215439/992413517,JR. SOLEDAD 269,1,4
20260501,30.5,20.0,10327976252,"CASTILLO FACHO, NORA LANI",AIJIN,21801,ÁNCASH,SANTA,CHIMBOTE,,,Hostal,4 Estrellas,020-2011--Dircetur-A,2011-06-10 05:00:00,Nora Lani Castillo Facho,NO REGISTRADO,JR. MANUEL VILLAVICENCIO 717,1,4
20260501,37.0,20.0,20312032288,HOTEL OLIMPICA S.R.L.,LA CASA DE THEO,40101,AREQUIPA,AREQUIPA,AREQUIPA,olimpicahotel@hot.com,www.sacasahoteles.com ,Hotel,4 Estrellas,04-2026-GRA/GRCET/SGT,2026-01-16 05:00:00,Teofilo Diaz Mendoza,923848027/951290571,Calle RIVERO 536,1,4
20260501,20.0,16.0,10214656944,DIAZ VDA DE RAMOS ELBA GLORIA,GLORIA,110101,ICA,ICA,ICA,walrd22@gmail.com,,Hostal,4 Estrellas,0311-2026,2026-04-07 05:00:00,Elba Gloria Diaz Vda De Ramos,990574884/229502,Calle URB.DIVINO MAESTRO H-21 CI.,1,4
20260501,30.5,20.0,20454107901,H.P. PALESTINO E.I.R.L.                                                                             ,PALESTINO II,40110,AREQUIPA,AREQUIPA,MIRAFLORES,hp_palestino@yahoo.es,,Hostal,4 Estrellas,053-2021,2021-11-10 05:00:00,Barbara Paola Chami Villasante,NO REGISTRADO,Calle PUNO 423,1,4
20260501,15.0,10.0,10107218772,GUERRERO GARCIA HILDA ROSA,JAZAL,150101,LIMA,LIMA,LIMA,,,Hostal,4 Estrellas,421-001-Mincetur,2019-12-19 05:00:00,Hilda Rosa Guerrero Garcia,NO REGISTRADO,AV. AREQUIPA 220,1,4
20260501,30.5,20.0,10411991402,"BARRERA SOBENES, RITA LIZBETH",CASONA BLANCA,40101,AREQUIPA,AREQUIPA,AREQUIPA,hostal-casonablanca@hotmail.com,www.casonablancahostal.com,Hostal,4 Estrellas,10411991402-001,2025-12-30 05:00:00,Rita Lizbeth Barrera Sobenes,54231371/996622504,Calle ALVAREZ THOMAS 419,1,4
20260501,52.0,30.0,20272483494,CONSETUR S.A.,LA POSADA DEL PUENTE,40101,AREQUIPA,AREQUIPA,AREQUIPA,administracion@laposadadelpuente.com,www.laposadadelpuente.com ,Hotel,4 Estrellas,01-2026-GRA/GRCET/SGT,2026-01-06 05:00:00,Victor Andres Bolaños Espinoza,914986771,AV. BOLOGNESI 101,1,4
20260501,319.0,167.0,20428170661,SOL MELIA PERU S.A.C.,LA PACCHA ,80101,CUSCO,CUSCO,CUSCO,,,Hotel,4 Estrellas,Feb-26,2026-02-06 05:00:00,Victoria Soledad Villegas De La Cruz,NO REGISTRADO,AV. SOL 1436,1,4
20260501,34.0,27.0,20613595679,HOTEL LA TERRAZAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,HOTEL LAS TERRAZAS,240101,TUMBES,TUMBES,TUMBES,zevallosj751@gmail.com,,Hotel,4 Estrellas,CERTIFICADO N° 001-2026/G.R.T.-DIRCETUR-DR,2026-04-07 05:00:00,Jenny Gregoria Zevallos Zarate,972944165,Calle CALLE 505 BA. JIRON HILARIO CARRASCO 505,1,4
20260501,33.0,33.0,20528302735,ALOJAMIENTO AK ME QUEDO E.I.R.L.,ALOJAMIENTO AK ME QUEDO,160108,LORETO,MAYNAS,PUNCHANA,PRIMAVERAS1444@GMAIL.COM,,Albergue,4 Estrellas,261-2026-GRL-GRDE-GERCETUR,2026-01-19 05:00:00,Exequiel Campos Benavides,NO REGISTRADO,Calle ROSALES C9 CALLE LOS ROSALES. A.H LOS ROSALES MZA C LOTE 9,1,4
20260501,22.0,10.0,10334046775,"MORI GUTIERREZ, YOLANDA",PLAZA,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,hostalplaza2017@gmail.com,,Hostal,4 Estrellas,001-2026,2026-02-06 05:00:00,Yolanda Mori Gutierrez,41690093,JR. GRAU 534,1,4
20260501,14.0,10.0,10243831259,"LOAIZA CAJIGAS, MARIA CLIFE",ROMA,80301,CUSCO,ANTA,ANTA,,,Hostal,4 Estrellas,Jul-26,2026-03-31 05:00:00,Maria Clife Loaiza Cajigas,NO REGISTRADO,JR. JUNIN 27B,1,4
20260501,41.0,26.0,20558344661,SUAREZ SORIA INVERSIONES Y SERVICIOS E.I.R.L.,DCARLO CLASS,40101,AREQUIPA,AREQUIPA,AREQUIPA,reservas@dcarlohotel.com,,Hotel,4 Estrellas,20558344661-001,2016-04-22 05:00:00,Norma Brigida Soria Galindo,958317872/54214614,ESQ. PSJE. SAN JUAN Y LA PAZ 310,1,4
20260501,10.0,10.0,10429514661,"ALFARO QUISPE, BETZABETH",TRES LUNAS,110505,ICA,PISCO,PARACAS,hostal3lunas@gmail.com,,Hostal,4 Estrellas,306-2025/DIRCETUR-DT,2025-12-30 05:00:00,Betzabeth Alfaro Quispe,9295521038,VIA H.U. DE OFICIO GRAL. JOSE DE SAN MARTIN MZ. C1 LT. 03,1,4
20260501,30.5,20.0,20606348585,JEAN NOE HUAMANI TUPAY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,JNHTUPAY  E.I.R.L.,40110,AREQUIPA,AREQUIPA,MIRAFLORES,hostaljnhtupayeirl@gmail.com,,Hostal,4 Estrellas,029-2021,2021-06-25 05:00:00,Cirilo Huamani Charcas,NO REGISTRADO,Calle SAN ANTONIO 318,1,4
20260501,24.0,12.0,10157204497,"LITANO SOSA, RAFAEL",WESTERN PLUS,140105,LAMBAYEQUE,CHICLAYO,JOSÉ LEONARDO ORTIZ,rafaelsosa1971@gmail.com,,Hostal,4 Estrellas,1066-2025,2025-12-17 05:00:00,Rafael Litano Sosa,941887176,Calle SAN ANTONIO 1370,1,4
20260501,15.0,15.0,10339619757,"ZELADA CRUZ, JHENISABOY",WARA,150135,LIMA,LIMA,SAN MARTÍN DE PORRES,,,Hostal,4 Estrellas,D000010-2026-MML-GDE-ST_CamTi,2026-02-13 05:00:00,Jhenisaboy Zelada Cruz,NO REGISTRADO,AV. PERU 3054,1,4
20260501,33.0,18.0,20614813831,HATUN WASI PUNO E.I.R.L,HATUN WASI PUNO,210101,PUNO,PUNO,PUNO,hatunwasi209@gmail.com,-,Hostal,4 Estrellas,Ago-26,2026-03-05 05:00:00,Rocio Yliana Avila Carpio,975666662,JR. INCAS 208 BA. PORTEÑO,1,4
20260501,11.0,10.0,10707712924,"MIRANDA LARA, JAZMIN ROSA",WANKHALLA,151014,LIMA,YAUYOS,HUANCAYA,wankhalla.hospedaje@gmail.com,,Hostal,4 Estrellas,64,2024-07-09 05:00:00,Jazmin Rosa Miranda Lara,956017805,JR. JORGE CHAVEZ S/N,1,4
20260501,47.0,31.0,20614314428,A&N ALTIVA S.A.C.,ALTIVA,40103,AREQUIPA,AREQUIPA,CAYMA,thamaradelcarpio14@gmail.com,,Hotel,4 Estrellas,02-2026-GRA/GRCET/SGT,2026-01-12 05:00:00,Nelida Julia Ocsa Bustamante,92518591,AV. AREQUIPA 911,1,4
20260501,18.0,18.0,20604213500,360 TRAVEL COMPANY S.A.C.,LA ESTANCIA,110101,ICA,ICA,ICA,reservas@laestanciahotel.pe,www.laestanciahotel.pe,Hostal,4 Estrellas,298-2025,2025-06-12 05:00:00,Lohi Mauricio Cavero Ramirez,947863873/942135960,AV. LA RINCONADA MZ D Lote 5 URB. LA RINCONADA DE HUACACHINA,1,4
20260501,36.0,24.0,10329159979,"VILLARREAL QUIROZ, ARMANDO",HOSTAL VILLA,21801,ÁNCASH,SANTA,CHIMBOTE,,,Hostal,4 Estrellas,010-2023,2023-04-28 05:00:00,Armando Villarreal Quiroz,998186780,Calle ANTENOR ORREGO 24 2A A.H. MIRAFLORES BAJO,1,4
20260501,82.0,55.0,10431984381,"VARGAS CONDORI, DE ESPINOZA KATY MASSIEL",ZUZU,110101,ICA,ICA,ICA,hostalzuzu@gmail.com,,Hostal,4 Estrellas,260-2023,2023-10-12 05:00:00,Katy Massiel Vargas Condori,56643593/932483498,AV. NIEVES Nº 879 LA TINGUIÑA,1,4
20260501,12.0,6.0,10220789930,"CESPEDES CASO, EMILIO GUSTAVO",DUNAS BLANCAS,110301,ICA,NASCA,NASCA,hostal-dunasblancas@hotmail.com,,Hostal,4 Estrellas,067-2013/Dt-Dzn,2013-11-28 05:00:00,Emilio Gustavo Cespedes Caso,56521737,AV. MARIA REICHE 160,1,4
20260501,37.0,24.0,10083449042,"SANCHEZ CABRERA, FAUSTINO PROSPERO",HOSTAL CORAL ,21801,ÁNCASH,SANTA,CHIMBOTE,faprosac@gmail.com,,Hostal,4 Estrellas,002-2025,2025-10-09 05:00:00,Faustino Prospero Sanchez Cabrera,946462433,JR. ESTUDIANTES MZ. D LT. 3,1,4
20260501,20.0,10.0,20603053321,CORPORACION TURISTICA MARINA S.A.C.,RESIDENCIAL MARINA HOUSE,220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,,,Hostal,3 Estrellas,122.22.09.01,2018-12-31 05:00:00,Javier Marina Lazo,42565519,JR. RICARDO PALMA 544,0,3
20260501,54.0,39.0,20602122612,CORPORACION LL & T S.A.C.,VERONA,150117,LIMA,LIMA,LOS OLIVOS,hverona1820@hotmail.com,www.hotelybañosturcosverona.com,Hotel,3 Estrellas,258-001-Mincetur-Cla,2018-05-17 05:00:00,Indalecio Llanos Zulueta,NO REGISTRADO,"AV. UNIVERSITARIA MZ. B, LT. 11 URB. LOS PARQUES DE VILLA SOL",0,3
20260501,28.0,22.0,10214169709,"CORTEZ FARFAN, JUAN RUPERTO",CONTINENTAL'S,110101,ICA,ICA,ICA,juancortezfarfan@hotmail.com,,Hotel,2 Estrellas,033-13/Dt-Ica,2013-07-01 05:00:00,Juan Ruperto Cortez Farfan,56210367/994914080,VIA URB. SANTA ROSA DEL PALMAR MZ.X LOTE 4 II ETAPA,0,2
20260501,76.0,76.0,20614980045,ALY UNO E.I.R.L.,LIMA CITY,150122,LIMA,LIMA,MIRAFLORES,managerhoteltac@gmail.com,,Hotel,3 Estrellas,D000014-2026-MML-GDE-ST_CamTi,2026-03-17 05:00:00,Ning Bo Kuan ,NO REGISTRADO,AV. ROOSEVELT 6160,0,3
20260501,7.0,6.0,10418116469,"VIVEROS RODRIGUEZ, JESUS VIDAL",DON FRANCISCO,211101,PUNO,SAN ROMÁN,JULIACA,viveros116@hotmail.com,,Hostal,2 Estrellas,Feb-26,2026-03-03 05:00:00,Jesus Vidal Viveros Rodriguez,974745951,PJ. TARMA 127,0,2
20260501,30.5,20.0,10080912442,"LOERO LLANOS DE GARCIA, MILAGROS ANTONIETA",EL POSEIDON,21801,ÁNCASH,SANTA,CHIMBOTE,,,Hostal,2 Estrellas,019-2009-Dircetur-A,2011-06-03 05:00:00,Milagros Antonieta Loero Llanos De Garcia,NO REGISTRADO,AV. V.R. HAYA DE LA TORRE 1005,0,2
20260501,46.0,25.0,20612691356,ANDEAN WINGS VALLEY S.A.C.,ANDEAN WINGS VALLEY,81301,CUSCO,URUBAMBA,URUBAMBA,fac@andeanwingshotel.com,www.andeanwingsvalley.com,Hotel,3 Estrellas,May-26,2026-03-30 05:00:00,Fernando Javier Amprimo Chumpitasi,933846064,VIA RUMICHACA BAJA - RIO GRANDE,0,3
20260501,64.0,40.0,20479942766,EMPRESA TURISTICA DEL NORTE S.A.,INTIOTEL,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,reservaschiclayo@intiotel.com,www.intiotel.com,Hotel,3 Estrellas,611-2016,2016-10-17 05:00:00,Anissa Gabriela Mustafa Aguinaga,74235931/979341022,AV. LUIS GONZALES 622,0,3
20260501,31.0,16.0,20327274504,DIVAS E.I.R.LTDA.,MONTECARLO I,40201,AREQUIPA,CAMANÁ,CAMANÁ,hostalmontecarlocamana@gmail.com,,Hostal,2 Estrellas,Certificado 007-2025-GRA/GRCET/SGT,2025-01-13 05:00:00,Luz Guissella Jimenez Brandevich,54313464/916295569,AV. LIMA 514,0,2
